,data
3801,1341290.2744110464
3802,565444.3476342165
3803,2373936.111111111
3804,2432442.7272727275
3805,2247601.0606060605
3806,2096273.2683982686
3807,2452664.761904762
3808,951925.8948251586
3809,610023.2515038638
3810,622081.4023173808
3811,607025.2574720336
3812,610023.2515038638
3813,610023.2515038638
3814,610023.2515038638
3815,610023.2515038638
3816,627035.4180548304
3817,516374.4592579057
3818,813180.19075549
3819,848385.9235184385
3820,633217.8750948788
3821,811723.3061648902
3822,957667.4017812253
3823,943963.9030109739
3824,957667.4017812253
3825,853078.6650614655
3826,883639.2143883992
3827,932964.4500631811
3828,748593.3264055153
3829,853078.6650614655
3830,400398.81701408094
3831,962363.1810020047
3832,1121193.6541515759
3833,1228156.6014820233
3834,983045.5114412915
3835,1254230.231769864
3836,400398.81701408094
3837,1276502.7314403863
3838,975236.3872935008
3839,1374273.5256410255
3840,690787.1585053988
3841,968190.7622935008
3842,1157343.7644611136
3843,730558.9843830005
3844,1180741.0263658755
3845,1306212.603746828
3846,658928.0572679606
3847,1805056.8844877344
3848,370063.1435855091
3849,1521322.4694448067
3850,881337.6534754351
3851,770280.163488199
3852,658928.0572679606
3853,1455600.683730521
3854,708568.0135191085
3855,1036568.4082274784
3856,1014392.6512840705
3857,2793105.9523809524
3858,690787.1585053988
3859,1337044.5512437753
3860,2203629.166666667
3861,1796449.840559441
3862,370063.1435855091
3863,2009255.357142857
3864,1808257.5740759238
3865,986623.500388739
3866,1292105.1861644103
3867,1333755.2611940298
3868,957790.2977062042
3869,849757.1919070607
3870,1189478.4563157486
3871,1504870.714285714
3872,1238609.6781202601
3873,1664868.10979021
3874,1059839.4797741366
3875,1808347.7092352093
3876,1625980.074075924
3877,1250119.126172208
3878,370063.1435855091
3879,531292.8540965961
3880,1478801.188322457
3881,931300.2832274784
3882,957790.2977062042
3883,551448.6976859616
3884,416690.65023167874
3885,551448.6976859616
3886,1020085.8579876162
3887,704099.1627094673
3888,551448.6976859616
3889,2008184.8484848484
3890,861233.1222888799
3891,912702.9518734447
3892,970463.3482811305
3893,946773.9514557337
3894,1089944.2043417366
3895,677111.4270160849
3896,432078.4819883002
3897,560823.8750396057
3898,887709.1594679831
3899,1089944.2043417366
3900,971278.4495177077
3901,828970.5408889314
3902,823741.8331297889
3903,769703.5170794076
3904,865651.998813663
3905,682155.8430162952
3906,977606.5407564283
3907,1053306.4178338
3908,496510.8759867583
3909,865651.998813663
3910,477435.5729564553
3911,829216.1794014852
3912,534388.702590997
3913,1082600.2260566354
3914,400398.81701408094
3915,865651.998813663
3916,738477.7963332521
3917,858627.7563894205
3918,432078.4819883002
3919,540536.9863847824
3920,738477.7963332521
3921,485920.932317339
3922,577774.9790832483
3923,485920.932317339
3924,577774.9790832483
3925,1122426.9407599266
3926,794499.1687282411
3927,790571.6546280639
3928,346507.1124341242
3929,429851.3376508917
3930,562196.6380694234
3931,800430.3502802378
3932,489485.7905525846
3933,1450310.6569050145
3934,1669755.7092665785
3935,551448.6976859616
3936,3242098.888888889
3937,551448.6976859616
3938,580745.9014269771
3939,551448.6976859616
3940,556148.3269257278
3941,1480211.1391592207
3942,1253314.5091546655
3943,1173072.7680652682
3944,871325.1322297512
3945,1269678.3282184345
3946,895581.126110116
3947,1219817.380952381
3948,1243192.7420300343
3949,1328341.6776460255
3950,1143579.434046346
3951,1236894.126172208
3952,2257214.8484848486
3953,845428.6146277323
3954,551448.6976859616
3955,1101130.7213287023
3956,440836.42233922565
3957,2285370.202020202
3958,2285370.202020202
3959,1092767.3092185592
3960,996841.1322102377
3961,1948148.8261738264
3962,563675.4125049562
3963,876499.9811796106
3964,1670524.7529348396
3965,1488646.0943442523
3966,1195403.6616161617
3967,575535.549458434
3968,872071.6232379787
3969,1809403.5714285716
3970,742219.2961210044
3971,515023.6118817109
3972,531161.007002801
3973,581318.4814962234
3974,688075.8774259235
3975,981910.177570529
3976,1039017.185467124
3977,1190226.9983349985
3978,1702319.4736842103
3979,1992400.3968253967
3980,513025.36921979033
3981,1806454.0841687552
3982,1939747.5108225108
3983,716023.4546723345
3984,506466.9761983581
3985,618453.5152000005
3986,716023.4546723345
3987,706521.4026711846
3988,606276.6643651029
3989,732879.7819318363
3990,618453.5152000005
3991,683411.198941053
3992,1262186.9985569983
3993,551448.6976859616
3994,551448.6976859616
3995,2217184.523809524
3996,1836257.3800595857
3997,908076.6029817725
3998,473438.24357892293
3999,1594852.5793650793
4000,1487458.9316239315
4001,515618.2088744589
4002,1954955.6410256408
4003,1150572.2452547455
4004,739923.276356697
4005,726201.6547350754
4006,551448.6976859616
4007,580745.9014269771
4008,376953.43881016213
4009,1704025.2525252525
4010,1237906.081571837
4011,837102.7326784905
4012,2580420.0
4013,1239335.9706195076
4014,1239071.1450163398
4015,601852.3803855755
4016,889345.3570728723
4017,649815.2457535521
4018,892068.8092185592
4019,733927.8414270472
4020,667002.9456388928
4021,1336945.0431390505
4022,1993018.9244663385
4023,1972802.2577996715
4024,906445.0442326689
4025,1258021.3899711447
4026,556148.3269257278
4027,1539724.5742857142
4028,942198.8330640796
4029,915959.5969529685
4030,984109.3121301022
4031,580745.9014269771
4032,1141425.7560837015
4033,1014392.6512840705
4034,673701.8164540337
4035,1567187.4338624338
4036,1725881.507936508
4037,756799.1687282411
4038,946768.2948067661
4039,635489.7470319245
4040,1336743.401960784
4041,1675854.3961352657
4042,2547858.333333333
4043,1289003.5614385614
4044,1407701.7034837094
4045,3328300.0
4046,1106695.6778406778
4047,580745.9014269771
4048,1713549.7435897435
4049,1306492.7536231885
4050,1715574.4047619049
4051,1356143.5614385614
4052,2389175.0000000005
4053,1459690.6305012123
4054,1550301.6866028707
4055,2467597.077922078
4056,1120821.2181337182
4057,1631457.7280064565
4058,696718.2272165224
4059,1224347.6649959942
4060,363432.5959285551
4061,1034958.5962301319
4062,641099.6702603592
4063,1368828.9735702893
4064,1439672.6542387435
4065,1225974.939172679
4066,910657.1818835821
4067,346507.1124341242
4068,691356.3402408013
4069,1278208.19284173
4070,1098335.6167413068
4071,675412.2368182294
4072,1521767.1358974357
4073,947284.3309058473
4074,1004439.4350601535
4075,563555.110072844
4076,563555.110072844
4077,1243490.1925102859
4078,536405.458893199
4079,755570.1661021148
4080,923962.1662855387
4081,1111231.6027660798
4082,1067844.7330282226
4083,878115.9834593649
4084,621315.9272944201
4085,520988.2872193625
4086,1292785.235700362
4087,860073.2308530255
4088,668509.7283564906
4089,1174747.8183658447
4090,1184034.5879629632
4091,2356868.448275862
4092,1531484.446430762
4093,1051469.8576839827
4094,725791.8907295346
4095,1464117.857142857
4096,1693162.8879892037
4097,1461602.688189004
4098,1770899.4785575052
4099,2118801.816239316
4100,2427289.7385620913
4101,767991.5780966501
4102,1987274.383116883
4103,2821636.5384615385
4104,1723387.6654259718
4105,2552969.2207792206
4106,875706.7688734031
4107,4634433.333333333
4108,2107052.449817872
4109,551448.6976859616
4110,370063.1435855091
4111,1642839.0425999123
4112,1004667.8201970443
4113,1624039.6939589651
4114,370063.1435855091
4115,956453.7865121744
4116,376953.43881016213
4117,717409.1509672571
4118,556148.3269257278
4119,1596941.2648221343
4120,551448.6976859616
4121,873665.9684386307
4122,1020188.8807397457
4123,910086.5239941863
4124,844852.0001846624
4125,1362389.9055775146
4126,552498.8334297376
4127,1174450.8786245221
4128,1423354.7311152616
4129,346507.1124341242
4130,740112.0565389587
4131,827926.0637705375
4132,526622.2113948958
4133,474805.1629398102
4134,1363685.546975547
4135,751504.023379154
4136,1025589.8447629448
4137,896055.3305253305
4138,930311.8097916782
4139,980666.4265995305
4140,1365511.2130638447
4141,1220411.0865186157
4142,1333778.5698737015
4143,610346.7721006313
4144,1026369.3212307899
4145,1026369.3212307899
4146,583125.3939384249
4147,748009.7050865801
4148,974313.2551286106
4149,1003038.0886271782
4150,1277809.9711815675
4151,1449394.0664077303
4152,1409630.8374627624
4153,1486475.1965357722
4154,1374940.7013331067
4155,1659414.5726169252
4156,1204001.00214499
4157,336274.9562755715
4158,832430.6107971411
4159,429851.3376508917
4160,1010580.9241177009
4161,336274.9562755715
4162,563555.110072844
4163,1525240.7127192982
4164,617900.5264380488
4165,633419.0301261416
4166,516374.4592579057
4167,773330.2062353662
4168,399957.31244909926
4169,516374.4592579057
4170,346507.1124341242
4171,993437.1159072758
4172,1113572.766338185
4173,1025297.8835356783
4174,863437.2716855826
4175,834060.5858815098
4176,1107691.3012391042
4177,1697242.4996932894
4178,429851.3376508917
4179,495219.5451193883
4180,743086.8120215712
4181,903729.7288921417
4182,1074835.9801313044
4183,1158927.8524245077
4184,853078.6650614655
4185,550443.9002002825
4186,704027.0470641041
4187,875609.7249884544
4188,851693.1893529635
4189,1050406.5821731235
4190,370063.1435855091
4191,1375749.7142857143
4192,1876677.9178338002
4193,1306717.6211001643
4194,2333528.5714285714
4195,3739926.666666667
4196,1582156.9447316816
4197,691991.3631284693
4198,762357.9256208284
4199,623424.3338970263
4200,717392.4049116003
4201,755057.5980631274
4202,659930.6270086083
4203,687423.1664624598
4204,685910.2862823993
4205,505491.1504343763
4206,800783.8444488415
4207,659952.9325845437
4208,505491.1504343763
4209,505491.1504343763
4210,667672.5650797081
4211,662476.9799733252
4212,1044609.4806255836
4213,2021301.515151515
4214,818087.1654632196
4215,1496825.317602227
4216,376953.43881016213
4217,423580.94545633177
4218,580745.9014269771
4219,376953.43881016213
4220,376953.43881016213
4221,1370316.1193494748
4222,376953.43881016213
4223,1612070.2746193148
4224,583831.2560943218
4225,1167782.025862069
4226,2917742.261904762
4227,1445966.436889638
4228,583831.2560943218
4229,838764.2063205809
4230,589837.0694938006
4231,632176.594437726
4232,917423.0002678685
4233,677461.0311986015
4234,761726.006371785
4235,594535.2058574371
4236,988098.4831649831
4237,594535.2058574371
4238,787306.2461920007
4239,1351872.9679144383
4240,1769972.271858576
4241,1738214.5747474744
4242,1324949.2063492064
4243,2113567.8571428573
4244,2174189.285714286
4245,725718.7590658134
4246,637786.6831273321
4247,838111.3293284486
4248,705789.3979116696
4249,629253.9315625753
4250,807269.3739660797
4251,2737226.666666667
4252,955009.9599618517
4253,1293856.5060277176
4254,1900224.7812971342
4255,2977420.833333333
4256,580745.9014269771
4257,1326148.9997721578
4258,569324.1397310706
4259,1259848.9850427348
4260,971278.4495177077
4261,1197294.6621142016
4262,946530.3013695596
4263,559472.2564833689
4264,656032.6361910962
4265,578200.6011303349
4266,760462.0820475378
4267,376953.43881016213
4268,1899031.8783068783
4269,1571936.114081996
4270,2141685.7469654526
4271,2118077.2496706196
4272,814562.077834935
4273,1189198.1838749484
4274,1357877.8630193337
4275,1307689.9020947176
4276,1732776.785714286
4277,1145772.5481596147
4278,2189319.557109557
4279,447026.32366025064
4280,588530.8853340879
4281,447026.32366025064
4282,845454.2882047798
4283,588530.8853340879
4284,1514594.6631629241
4285,429851.3376508917
4286,854612.0644757254
4287,1209813.827980585
4288,1442305.1169590643
4289,694262.6851005673
4290,1335955.2673350042
4291,1458194.2999656
4292,869202.5211501985
4293,949235.3126751663
4294,720939.3702857525
4295,1311995.397146713
4296,1332765.987696514
4297,1669149.8026806528
4298,568739.9774773972
4299,1040394.3873951815
4300,624021.6062314142
4301,671859.150967257
4302,1093774.4003219004
4303,1198279.6616161617
4304,772152.5012492096
4305,1134737.4393939395
4306,811154.2969577177
4307,1214247.856060606
4308,1568929.2171717172
4309,1492396.388888889
4310,1022545.0844738664
4311,862367.198008644
4312,524951.1814557735
4313,353200.4397700023
4314,760260.8576499734
4315,870057.5395127749
4316,646045.9295788968
4317,1269717.9979468095
4318,715168.8276399949
4319,1699973.0205765248
4320,1054536.6342182665
4321,1249351.4072565367
4322,497464.91062458756
4323,505491.1504343763
4324,674195.5472651876
4325,632831.1848567951
4326,1392455.291988713
4327,813586.502662911
4328,1601190.357142857
4329,1605226.964285714
4330,1710006.7606654787
4331,1844496.6812187813
4332,551448.6976859616
4333,1110956.1464408033
4334,1289444.2920261468
4335,1850738.9610389613
4336,762744.8394762196
4337,836048.8316276802
4338,921953.7719268712
4339,935396.3505730707
4340,622125.4262361055
4341,771258.3285054883
4342,516373.4158268411
4343,678177.8705449764
4344,477372.8685503959
4345,1055916.2750305329
4346,1558371.9696969695
4347,568739.9774773972
4348,683557.4163357702
4349,1914221.0966810968
4350,616915.0774773972
4351,2748475.277777778
4352,614242.0527956841
4353,740124.2868975903
4354,781889.5296479835
4355,690381.8371632979
4356,583831.2560943218
4357,628921.0014269771
4358,828038.8443874393
4359,959362.9911754911
4360,1095033.321167137
4361,840819.3718619713
4362,915129.9098124098
4363,1156642.5235508236
4364,836732.5906900695
4365,868296.0135289548
4366,938377.8371161057
4367,952894.4311505088
4368,353200.4397700023
4369,660200.457639919
4370,821800.5797968269
4371,930608.2554524675
4372,516374.4592579057
4373,799292.0542232776
4374,633217.8750948788
4375,857444.5027195029
4376,768962.3603228558
4377,460459.0681417615
4378,606421.200419138
4379,595921.007026715
4380,422802.3469244279
4381,501264.52964953415
4382,842539.6051424034
4383,580745.9014269771
4384,1414905.4928660428
4385,890374.2407044709
4386,717852.755459378
4387,1268991.231060606
4388,616915.0774773972
4389,1149077.0757462778
4390,1283233.1418033722
4391,2098201.098901099
4392,1294380.4928660425
4393,902701.9072529363
4394,591000.6357369949
4395,853078.6650614655
4396,1960545.4545454546
4397,400398.81701408094
4398,1244698.1174603174
4399,869809.0354679928
4400,1394563.150631672
4401,1041009.6338067392
4402,1010459.6338067392
4403,1180903.4148936172
4404,580745.9014269771
4405,1845647.2222222225
4406,583831.2560943218
4407,402659.29710775777
4408,705069.1868975903
4409,1164102.180045132
4410,1190254.1396103897
4411,1353678.716841669
4412,1299810.8596988118
4413,1168785.0
4414,1464341.6666666665
4415,582564.7136952919
4416,1035168.1508928746
4417,837758.892877076
4418,1084557.4739697978
4419,736706.7933115027
4420,798834.8551783256
4421,848762.1279055983
4422,676891.021908019
4423,790571.6546280639
4424,848762.1279055983
4425,680097.6600898856
4426,577774.9790832483
4427,644414.0496822676
4428,631130.0538010376
4429,641079.7639679819
4430,562196.6380694234
4431,632432.9189622098
4432,669822.1372826304
4433,1246389.318181818
4434,1277410.775940384
4435,2179369.6428571427
4436,836233.6190985907
4437,1944810.8520074699
4438,2924961.904761905
4439,1218300.430605524
4440,513356.88881425065
4441,845845.7551072577
4442,494599.13900710864
4443,1256282.980870179
4444,1218945.586178105
4445,983642.5285657828
4446,723018.1603018559
4447,1060553.9363414363
4448,1053254.8201798203
4449,994489.062206807
4450,785701.4086172206
4451,847089.3534810373
4452,942902.7725444125
4453,1197211.656346749
4454,444541.9290605274
4455,556012.8475754366
4456,851558.684966385
4457,1045020.6502861431
4458,1231131.4575163398
4459,568018.7715250163
4460,861233.1222888799
4461,865651.998813663
4462,1756425.0
4463,1218650.863678805
4464,1285807.9403164773
4465,444541.9290605274
4466,1200509.4314114535
4467,2384171.2121212124
4468,444541.9290605274
4469,444541.9290605274
4470,1091347.794117647
4471,975048.0866052648
4472,1510158.5317460317
4473,816489.7588522589
4474,1026085.7949385981
4475,1143104.6850079743
4476,1036328.0286738351
4477,444541.9290605274
4478,510522.1181139123
4479,1392974.7284878865
4480,1359185.9415584416
4481,862618.597997382
4482,1194572.3217453405
4483,1078301.16892911
4484,988143.5598348913
4485,1201118.9387243192
4486,400398.81701408094
4487,774344.843231766
4488,1371347.6454925507
4489,822055.7931832239
4490,1156504.8630013338
4491,1287561.171810025
4492,1395317.678987679
4493,783882.0604907124
4494,759244.8297962219
4495,506466.9761983581
4496,667662.7684605377
4497,506260.77669336525
4498,562196.6380694234
4499,346507.1124341242
4500,562196.6380694234
4501,1868855.8441558443
4502,2181759.9567099568
4503,1538424.8737373736
4504,930317.0915982102
4505,1028218.1454053193
4506,665276.1475963609
4507,438163.19302962004
4508,1607237.325925926
4509,914289.3331069801
4510,551448.6976859616
4511,551448.6976859616
4512,908143.0059625108
4513,393508.52178942796
4514,1864028.0334399894
4515,714280.2314209165
4516,551448.6976859616
4517,433946.12711457256
4518,1330427.507390511
4519,752290.3330937865
4520,631795.3935772243
4521,1030993.1572096737
4522,514936.5192165376
4523,838886.055989852
4524,838886.055989852
4525,610023.2515038638
4526,666971.3403518224
4527,363432.5959285551
4528,707262.3968689753
4529,429851.3376508917
4530,529420.7854473984
4531,909521.589357258
4532,853485.622413834
4533,1280085.5133784655
4534,2253145.0310559003
4535,719697.6727751227
4536,1078389.8653529754
4537,1403926.3603063603
4538,1274871.6423160173
4539,1066848.4693567252
4540,1166116.7975874075
4541,1242825.2011202741
4542,1325861.4803923478
4543,588530.8853340879
4544,588530.8853340879
4545,588530.8853340879
4546,447026.32366025064
4547,1025354.4805378927
4548,830772.0249390831
4549,580745.9014269771
4550,2006685.182072829
4551,989869.7597907087
4552,990251.9289482447
4553,1087736.0832260833
4554,895121.8440502647
4555,1344236.147186147
4556,1087736.0832260833
4557,935450.2224286431
4558,577865.0844555257
4559,713508.5146103895
4560,402659.29710775777
4561,989662.2384386578
4562,551448.6976859616
4563,538256.6684340884
4564,819020.2201069572
4565,513025.36921979033
4566,573470.8859189062
4567,773211.8887417762
4568,748185.9404493611
4569,1065733.1766566767
4570,751760.2624845393
4571,971863.6165608118
4572,1182968.30456855
4573,621934.5178935695
4574,1725952.5010979355
4575,433946.12711457256
4576,1354497.0787597334
4577,504642.6833763203
4578,595733.8604132101
4579,597878.2374222226
4580,599251.8792749936
4581,683625.9495946346
4582,1468377.5776942356
4583,902714.652366
4584,400398.81701408094
4585,1408829.1309419288
4586,897050.4713804715
4587,926233.2383631067
4588,684556.5992965369
4589,578955.6500920381
4590,578955.6500920381
4591,926151.8124542125
4592,743634.61849552
4593,647146.6406142877
4594,855620.2380952381
4595,1683225.0
4596,2246719.4871794875
4597,540150.9082877754
4598,835221.5668519813
4599,672247.3226270257
4600,460451.38371553196
4601,336274.9562755715
4602,837334.1785203423
4603,1342129.2882117883
4604,1071836.6825943426
4605,1563114.7027972029
4606,495634.02636295336
4607,853927.216117216
4608,956108.235930736
4609,487536.3365800866
4610,583831.2560943218
4611,516374.4592579057
4612,548721.007026715
4613,1705145.8333333333
4614,1967502.682072829
4615,2441813.324420677
4616,580745.9014269771
4617,651105.3427520233
4618,759880.7747521495
4619,750366.9566058784
4620,638279.2257753481
4621,869401.4635685008
4622,774215.3153636653
4623,475867.3772254186
4624,677213.6480441301
4625,570311.5925079746
4626,856122.8052240356
4627,529420.7854473984
4628,583620.2935772244
4629,811706.0796770442
4630,597878.2374222226
4631,726812.6747789619
4632,363432.5959285551
4633,705263.2122406428
4634,460068.9258658009
4635,759338.0187353662
4636,655879.4010000416
4637,460451.38371553196
4638,882982.9169601963
4639,1077318.2001492295
4640,796603.744926987
4641,1099634.4650115022
4642,1264721.5812502909
4643,1226386.1904761905
4644,550236.3100331041
4645,1145324.5128205128
4646,497464.91062458756
4647,416690.65023167874
4648,551448.6976859616
4649,1118141.9594328045
4650,1092709.7879478917
4651,942902.7725444125
4652,627710.8678640857
4653,1287145.1625386996
4654,706744.7523393203
4655,608127.3070778388
4656,1042040.1694551695
4657,1100506.7481385826
4658,589940.2771953412
4659,841771.2465306368
4660,853078.6650614655
4661,672247.3226270257
4662,2591846.222307105
4663,647816.1983063677
4664,577774.9790832483
4665,447026.32366025064
4666,551448.6976859616
4667,935340.0534575073
4668,580745.9014269771
4669,546113.5508658009
4670,454444.5512320368
4671,1609852.4675324676
4672,519950.05317131325
4673,715065.7758060993
4674,1721213.3333333333
4675,2693509.523809524
4676,823320.7444109911
4677,522008.29492955504
4678,702278.2482902257
4679,605388.922982058
4680,429851.3376508917
4681,1843485.9307359308
4682,616264.5814947258
4683,1736994.3481009188
4684,1590016.3169827485
4685,1191862.5978407557
4686,2708749.7002997003
4687,1772391.4785146054
4688,944401.8124542125
4689,751035.2624845393
4690,1116050.5811345517
4691,705857.8991411969
4692,1224965.5676262549
4693,1448803.6066960709
4694,1501637.8535344426
4695,1666922.751831502
4696,850348.6143726083
4697,839408.8868131868
4698,839408.8868131868
4699,485883.2916102689
4700,1225275.257936508
4701,1504890.7685551164
4702,2039808.3333333333
4703,1612702.783094099
4704,1063989.080919771
4705,556244.5781357188
4706,680686.7287746358
4707,692726.7926614331
4708,1370751.1906878308
4709,1054377.8699807886
4710,1392078.8420351578
4711,639181.8851801031
4712,697504.401975587
4713,1337737.8120801612
4714,1138915.5799373041
4715,1556306.3241106719
4716,597878.2374222226
4717,635964.2791291823
4718,1137072.2619047617
4719,721085.8361524423
4720,376953.43881016213
4721,551448.6976859616
4722,721339.4261878277
4723,764573.6143726084
4724,836567.6519942794
4725,1058015.6417504908
4726,589940.2771953412
4727,1121333.3874458876
4728,828299.6295621111
4729,1248814.3484323553
4730,788111.7812610184
4731,799289.963315416
4732,613975.0100863057
4733,606122.2971799442
4734,676112.8909078174
4735,654730.43265956
4736,832113.9887041592
4737,1818493.214285714
4738,1224287.9235553287
4739,1560476.4839901477
4740,1396308.6021220158
4741,606122.2971799442
4742,621424.4271345291
4743,580745.9014269771
4744,580745.9014269771
4745,714325.7361789913
4746,442396.5085292744
4747,580745.9014269771
4748,605833.5296966576
4749,578955.6500920381
4750,935867.7267078174
4751,1080889.2116655274
4752,1604272.040149393
4753,757593.4003175523
4754,653627.2072460523
4755,662476.9799733252
4756,898031.9545687288
4757,840985.5494505495
4758,1497734.9966797335
4759,1165632.311105561
4760,721339.4261878277
4761,659952.9325845437
4762,701281.4805948065
4763,578955.6500920381
4764,822691.1709923203
4765,656568.8386318543
4766,653627.2072460523
4767,516374.4592579057
4768,2288844.9999999995
4769,1460235.8963585435
4770,2957025.932400932
4771,1998322.7272727273
4772,376953.43881016213
4773,583831.2560943218
4774,2192575.3302253303
4775,1978828.5372960374
4776,1907616.964285714
4777,810021.0207661127
4778,737136.2284651032
4779,544004.0999428227
4780,522008.29492955504
4781,925098.7007357997
4782,1275336.4877887494
4783,1419006.5204678362
4784,660908.6983063677
4785,886999.7441727433
4786,583831.2560943218
4787,576009.3874458876
4788,2511079.761904762
4789,1966507.1428571425
4790,844951.9130103774
4791,848385.9235184385
4792,607025.2574720336
4793,551448.6976859616
4794,1805569.4718928419
4795,578200.6011303349
4796,1060743.896046409
4797,536068.4794372295
4798,460068.9258658009
4799,589940.2771953412
4800,930244.2123375839
4801,2110682.1739130435
4802,2683477.7777777775
4803,789387.8905492115
4804,772472.1347926327
4805,597566.2414782041
4806,1554418.6099439778
4807,643564.8764072444
4808,860596.8801465202
4809,753975.641272418
4810,1418360.1708333332
4811,893372.7244971147
4812,1177710.890453245
4813,1063326.220399871
4814,1042515.1329009865
4815,669314.5964858606
4816,808000.0443295777
4817,1151492.038620274
4818,370063.1435855091
4819,531292.8540965961
4820,1079780.9370801612
4821,1079858.5714285714
4822,1119248.9724310776
4823,811644.2882047797
4824,1771428.364389234
4825,1093296.9913532024
4826,930514.3214853508
4827,956678.4956709959
4828,1021661.2142595965
4829,1214847.70156615
4830,733455.0725010284
4831,868589.366883117
4832,739745.7007775647
4833,1260110.5915241127
4834,399957.31244909926
4835,877200.9090909092
4836,516374.4592579057
4837,844694.4181218585
4838,1107292.1128205128
4839,1322052.0128205128
4840,504642.6833763203
4841,1669701.9230769232
4842,1428326.424022837
4843,1874379.5518207282
4844,619991.0253935356
4845,840985.5494505495
4846,809127.715341136
4847,1024355.8222863147
4848,754182.4562041645
4849,568739.9774773972
4850,705520.9002785409
4851,569496.6340982086
4852,729474.714514652
4853,715922.879725427
4854,1829437.9166666665
4855,1357044.8355263157
4856,583831.2560943218
4857,447026.32366025064
4858,640169.512813581
4859,455193.37723142875
4860,655934.6372826304
4861,610298.593551493
4862,979568.3012997468
4863,1131180.9165834165
4864,606617.1692367395
4865,494599.13900710864
4866,1156268.094979395
4867,376953.43881016213
4868,645055.1587746473
4869,1042646.9370629371
4870,1077318.2001492295
4871,516374.4592579057
4872,687817.2604495422
4873,519950.05317131325
4874,519950.05317131325
4875,947728.3356282233
4876,906481.5407564283
4877,586682.9326546747
4878,1100506.7481385826
4879,1280242.2222222222
4880,1021497.8817972351
4881,853078.6650614655
4882,760524.2247819907
4883,568739.9774773972
4884,715908.9205421624
4885,704010.4011686329
4886,595595.3369877384
4887,595595.3369877384
4888,764862.969635412
4889,4134198.809523809
4890,1250494.4807919008
4891,1507797.0098039214
4892,903013.0391457013
4893,733927.8414270472
4894,1974750.5555555555
4895,423580.94545633177
4896,2913697.619047619
4897,1306263.08008658
4898,1736132.8205128205
4899,782381.7250384025
4900,944401.8124542125
4901,750558.5958178726
4902,2560104.166666667
4903,1184076.3447869266
4904,1336819.8218190991
4905,649154.8203663004
4906,589940.2771953412
4907,1326232.4523809522
4908,645706.457972246
4909,2051541.6666666667
4910,475867.3772254186
4911,553024.4864626861
4912,1360263.953352342
4913,927602.6740866903
4914,1754678.975542002
4915,336274.9562755715
4916,1345435.5509177356
4917,729459.63236541
4918,855446.0064235216
4919,2870425.5952380956
4920,1593413.2850241547
4921,635285.1630679263
4922,963765.2339166969
4923,934428.7565745466
4924,1181713.7662337662
4925,644126.4735524892
4926,999969.6647619049
4927,1043242.4894736843
4928,1141782.8596977736
4929,978636.0345053498
4930,1157510.3130692837
4931,1361927.396533993
4932,841728.2219995272
4933,1675257.2821287136
4934,580745.9014269771
4935,969341.0919218417
4936,841583.7443479104
4937,731524.1234805787
4938,551448.6976859616
4939,667702.718460359
4940,569496.6340982086
4941,680563.7574213981
4942,527339.0967802338
4943,1249722.4280254317
4944,877265.3978090588
4945,1615757.7544351073
4946,771779.2388160228
4947,1032368.5806331303
4948,1179367.5
4949,1110868.3781448437
4950,346507.1124341242
4951,482005.9588744589
4952,806147.5705599581
4953,697787.5705719987
4954,1227292.5757575757
4955,1418584.0336134452
4956,818203.9925346327
4957,1018563.8268410651
4958,723957.8096897348
4959,757633.3458610196
4960,690679.8207712333
4961,699980.4422563475
4962,665589.9273586246
4963,1447790.7428355957
4964,4245642.857142856
4965,376696.36753057875
4966,710923.6822498522
4967,2514413.888888889
4968,3074590.0
4969,903701.160492485
4970,1074280.0752004113
4971,666567.0525577639
4972,1315054.8756586008
4973,724204.513258514
4974,638536.3929681464
4975,362271.2871190897
4976,861209.43885013
4977,1292580.947940948
4978,3764575.0
4979,685046.9414128184
4980,4035083.3333333335
4981,329676.5376533147
4982,597061.9806859603
4983,442382.7726574501
4984,983045.0537055146
4985,695715.8491847826
4986,721410.3529251192
4987,1318098.253968254
4988,879994.8521315639
4989,1547592.1834118264
4990,362271.2871190897
4991,994118.4804985675
4992,999052.6493121693
4993,1797939.7213423052
4994,1846393.1996031746
4995,1543656.5277777778
4996,1278491.574050949
4997,986665.6149984493
4998,798357.691634346
4999,1305592.6984126985
5000,752107.2652251251
5001,847608.2773541184
5002,538578.2583496254
5003,837233.6266446279
5004,1165698.9546703298
5005,744394.302252226
5006,852160.8177841859
5007,1160192.808788114
5008,962975.221306003
5009,1743999.4444444445
5010,426228.25985349657
5011,3213132.323232323
5012,1201927.3531467556
5013,545719.106644216
5014,1075409.1062680543
5015,1208917.4145349474
5016,978505.5449789908
5017,1241611.8201293529
5018,1383434.474088297
5019,1581932.8558864507
5020,1129275.2777777775
5021,902172.7212994331
5022,946467.3070202019
5023,896778.9711976912
5024,800940.8935671498
5025,426228.25985349657
5026,661183.1351657715
5027,609711.8251931077
5028,634425.6007065626
5029,629528.387284611
5030,1632563.3417508418
5031,581346.5845361202
5032,671087.8985550161
5033,716486.0409161273
5034,601902.5833438926
5035,587186.1988661065
5036,656660.6412038567
5037,675418.0935790848
5038,1135979.3876689759
5039,571857.3942082144
5040,1107473.8492063493
5041,763828.0143650387
5042,701615.6766956162
5043,1022328.8224774807
5044,1447744.6153846155
5045,344274.66656144365
5046,864526.9762762964
5047,1106178.4878069027
5048,922275.4951183373
